ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
10,,Pseudotsuga menziesii,HJRS_RS24_15_2006_38869,44.172295,-122.423887,1,6,2006
27,,Pseudotsuga menziesii,HJRS_RS24_16_1977_28338,44.172295,-122.423887,1,8,1977
1,,Pseudotsuga menziesii,HJRS_RS24_16_1981_29830,44.172295,-122.423887,1,9,1981
4,,Pseudotsuga menziesii,HJRS_RS24_16_1982_30195,44.172295,-122.423887,1,9,1982
22,,Pseudotsuga menziesii,HJRS_RS24_16_1983_30560,44.172295,-122.423887,1,9,1983
22,,Pseudotsuga menziesii,HJRS_RS24_16_1988_32417,44.172295,-122.423887,1,10,1988
21,,Pseudotsuga menziesii,HJRS_RS24_16_1994_34516,44.172295,-122.423887,1,7,1994
21,,Pseudotsuga menziesii,HJRS_RS24_16_2000_36770,44.172295,-122.423887,1,9,2000
18,,Pseudotsuga menziesii,HJRS_RS24_16_2006_38869,44.172295,-122.423887,1,6,2006
18,,Pseudotsuga menziesii,HJRS_RS24_2_1977_28338,44.172295,-122.423887,1,8,1977
3,,Pseudotsuga menziesii,HJRS_RS24_2_1982_30195,44.172295,-122.423887,1,9,1982
15,,Pseudotsuga menziesii,HJRS_RS24_2_1983_30560,44.172295,-122.423887,1,9,1983
1,,Pseudotsuga menziesii,HJRS_RS24_2_1985_31321,44.172295,-122.423887,1,10,1985
1,,Pseudotsuga menziesii,HJRS_RS24_2_1987_32051,44.172295,-122.423887,1,10,1987
12,,Pseudotsuga menziesii,HJRS_RS24_2_1988_32417,44.172295,-122.423887,1,10,1988
12,,Pseudotsuga menziesii,HJRS_RS24_2_1994_34516,44.172295,-122.423887,1,7,1994
12,,Pseudotsuga menziesii,HJRS_RS24_2_2000_36770,44.172295,-122.423887,1,9,2000
10,,Pseudotsuga menziesii,HJRS_RS24_2_2006_38869,44.172295,-122.423887,1,6,2006
21,,Pseudotsuga menziesii,HJRS_RS24_3_1977_28338,44.172295,-122.423887,1,8,1977
21,,Pseudotsuga menziesii,HJRS_RS24_3_1983_30560,44.172295,-122.423887,1,9,1983
1,,Pseudotsuga menziesii,HJRS_RS24_3_1985_31321,44.172295,-122.423887,1,10,1985
5,,Pseudotsuga menziesii,HJRS_RS24_3_1986_31686,44.172295,-122.423887,1,10,1986
1,,Pseudotsuga menziesii,HJRS_RS24_3_1987_32051,44.172295,-122.423887,1,10,1987
13,,Pseudotsuga menziesii,HJRS_RS24_3_1988_32417,44.172295,-122.423887,1,10,1988
12,,Pseudotsuga menziesii,HJRS_RS24_3_1994_34516,44.172295,-122.423887,1,7,1994
9,,Pseudotsuga menziesii,HJRS_RS24_3_2000_36770,44.172295,-122.423887,1,9,2000
8,,Pseudotsuga menziesii,HJRS_RS24_3_2006_38869,44.172295,-122.423887,1,6,2006
19,,Pseudotsuga menziesii,HJRS_RS24_4_1977_28338,44.172295,-122.423887,1,8,1977
1,,Pseudotsuga menziesii,HJRS_RS24_4_1982_30195,44.172295,-122.423887,1,9,1982
18,,Pseudotsuga menziesii,HJRS_RS24_4_1983_30560,44.172295,-122.423887,1,9,1983
1,,Pseudotsuga menziesii,HJRS_RS24_4_1984_30956,44.172295,-122.423887,1,10,1984
1,,Pseudotsuga menziesii,HJRS_RS24_4_1985_31321,44.172295,-122.423887,1,10,1985
16,,Pseudotsuga menziesii,HJRS_RS24_4_1988_32417,44.172295,-122.423887,1,10,1988
16,,Pseudotsuga menziesii,HJRS_RS24_4_1994_34516,44.172295,-122.423887,1,7,1994
16,,Pseudotsuga menziesii,HJRS_RS24_4_2000_36770,44.172295,-122.423887,1,9,2000
14,,Pseudotsuga menziesii,HJRS_RS24_4_2006_38869,44.172295,-122.423887,1,6,2006
21,,Pseudotsuga menziesii,HJRS_RS24_5_1977_28338,44.172295,-122.423887,1,8,1977
1,,Pseudotsuga menziesii,HJRS_RS24_5_1981_29830,44.172295,-122.423887,1,9,1981
20,,Pseudotsuga menziesii,HJRS_RS24_5_1983_30560,44.172295,-122.423887,1,9,1983
20,,Pseudotsuga menziesii,HJRS_RS24_5_1988_32417,44.172295,-122.423887,1,10,1988
1,,Pseudotsuga menziesii,HJRS_RS24_5_1990_33086,44.172295,-122.423887,1,8,1990
18,,Pseudotsuga menziesii,HJRS_RS24_5_1994_34516,44.172295,-122.423887,1,7,1994
17,,Pseudotsuga menziesii,HJRS_RS24_5_2000_36770,44.172295,-122.423887,1,9,2000
15,,Pseudotsuga menziesii,HJRS_RS24_5_2006_38869,44.172295,-122.423887,1,6,2006
18,,Pseudotsuga menziesii,HJRS_RS24_6_1977_28338,44.172295,-122.423887,1,8,1977
3,,Pseudotsuga menziesii,HJRS_RS24_6_1982_30195,44.172295,-122.423887,1,9,1982
15,,Pseudotsuga menziesii,HJRS_RS24_6_1983_30560,44.172295,-122.423887,1,9,1983
1,,Pseudotsuga menziesii,HJRS_RS24_6_1984_30956,44.172295,-122.423887,1,10,1984
13,,Pseudotsuga menziesii,HJRS_RS24_6_1988_32417,44.172295,-122.423887,1,10,1988
13,,Pseudotsuga menziesii,HJRS_RS24_6_1994_34516,44.172295,-122.423887,1,7,1994
13,,Pseudotsuga menziesii,HJRS_RS24_6_2000_36770,44.172295,-122.423887,1,9,2000
10,,Pseudotsuga menziesii,HJRS_RS24_6_2006_38869,44.172295,-122.423887,1,6,2006
17,,Pseudotsuga menziesii,HJRS_RS24_7_1977_28338,44.172295,-122.423887,1,8,1977
1,,Pseudotsuga menziesii,HJRS_RS24_7_1981_29830,44.172295,-122.423887,1,9,1981
1,,Pseudotsuga menziesii,HJRS_RS24_7_1982_30195,44.172295,-122.423887,1,9,1982
15,,Pseudotsuga menziesii,HJRS_RS24_7_1983_30560,44.172295,-122.423887,1,9,1983
1,,Pseudotsuga menziesii,HJRS_RS24_7_1986_31686,44.172295,-122.423887,1,10,1986
13,,Pseudotsuga menziesii,HJRS_RS24_7_1988_32417,44.172295,-122.423887,1,10,1988
1,,Pseudotsuga menziesii,HJRS_RS24_7_1989_32690,44.172295,-122.423887,1,7,1989
12,,Pseudotsuga menziesii,HJRS_RS24_7_1994_34516,44.172295,-122.423887,1,7,1994
10,,Pseudotsuga menziesii,HJRS_RS24_7_2000_36770,44.172295,-122.423887,1,9,2000
7,,Pseudotsuga menziesii,HJRS_RS24_7_2006_38869,44.172295,-122.423887,1,6,2006
17,,Pseudotsuga menziesii,HJRS_RS24_8_1977_28338,44.172295,-122.423887,1,8,1977
1,,Pseudotsuga menziesii,HJRS_RS24_8_1982_30195,44.172295,-122.423887,1,9,1982
16,,Pseudotsuga menziesii,HJRS_RS24_8_1983_30560,44.172295,-122.423887,1,9,1983
14,,Pseudotsuga menziesii,HJRS_RS24_8_1988_32417,44.172295,-122.423887,1,10,1988
14,,Pseudotsuga menziesii,HJRS_RS24_8_1994_34516,44.172295,-122.423887,1,7,1994
13,,Pseudotsuga menziesii,HJRS_RS24_8_2000_36770,44.172295,-122.423887,1,9,2000
13,,Pseudotsuga menziesii,HJRS_RS24_8_2006_38869,44.172295,-122.423887,1,6,2006
16,,Pseudotsuga menziesii,HJRS_RS24_9_1977_28338,44.172295,-122.423887,1,8,1977
16,,Pseudotsuga menziesii,HJRS_RS24_9_1983_30560,44.172295,-122.423887,1,9,1983
16,,Pseudotsuga menziesii,HJRS_RS24_9_1988_32417,44.172295,-122.423887,1,10,1988
15,,Pseudotsuga menziesii,HJRS_RS24_9_1994_34516,44.172295,-122.423887,1,7,1994
15,,Pseudotsuga menziesii,HJRS_RS24_9_2000_36770,44.172295,-122.423887,1,9,2000
15,,Pseudotsuga menziesii,HJRS_RS24_9_2006_38869,44.172295,-122.423887,1,6,2006
5,,Pseudotsuga menziesii,HJRS_RS25_1_1977_28307,44.514055,-122.256831,1,7,1977
5,,Pseudotsuga menziesii,HJRS_RS25_1_1984_30895,44.514055,-122.256831,1,8,1984
1,,Pseudotsuga menziesii,HJRS_RS25_1_1986_31656,44.514055,-122.256831,1,9,1986
4,,Pseudotsuga menziesii,HJRS_RS25_1_1989_32690,44.514055,-122.256831,1,7,1989
4,,Pseudotsuga menziesii,HJRS_RS25_1_1995_34912,44.514055,-122.256831,1,8,1995
4,,Pseudotsuga menziesii,HJRS_RS25_1_2001_37043,44.514055,-122.256831,1,6,2001
4,,Pseudotsuga menziesii,HJRS_RS25_1_2007_39295,44.514055,-122.256831,1,8,2007
3,,Pseudotsuga menziesii,HJRS_RS25_10_1977_28307,44.514055,-122.256831,1,7,1977
3,,Pseudotsuga menziesii,HJRS_RS25_10_1984_30895,44.514055,-122.256831,1,8,1984
3,,Pseudotsuga menziesii,HJRS_RS25_10_1989_32690,44.514055,-122.256831,1,7,1989
3,,Pseudotsuga menziesii,HJRS_RS25_10_1995_34912,44.514055,-122.256831,1,8,1995
3,,Pseudotsuga menziesii,HJRS_RS25_10_2001_37043,44.514055,-122.256831,1,6,2001
3,,Pseudotsuga menziesii,HJRS_RS25_10_2007_39295,44.514055,-122.256831,1,8,2007
1,,Pseudotsuga menziesii,HJRS_RS25_11_1977_28307,44.514055,-122.256831,1,7,1977
1,,Pseudotsuga menziesii,HJRS_RS25_11_1984_30895,44.514055,-122.256831,1,8,1984
1,,Pseudotsuga menziesii,HJRS_RS25_11_1989_32690,44.514055,-122.256831,1,7,1989
1,,Pseudotsuga menziesii,HJRS_RS25_11_1995_34912,44.514055,-122.256831,1,8,1995
1,,Pseudotsuga menziesii,HJRS_RS25_11_2001_37043,44.514055,-122.256831,1,6,2001
1,,Pseudotsuga menziesii,HJRS_RS25_11_2007_39295,44.514055,-122.256831,1,8,2007
3,,Pseudotsuga menziesii,HJRS_RS25_12_1977_28307,44.514055,-122.256831,1,7,1977
3,,Pseudotsuga menziesii,HJRS_RS25_12_1984_30895,44.514055,-122.256831,1,8,1984
3,,Pseudotsuga menziesii,HJRS_RS25_12_1989_32690,44.514055,-122.256831,1,7,1989
3,,Pseudotsuga menziesii,HJRS_RS25_12_1995_34912,44.514055,-122.256831,1,8,1995
3,,Pseudotsuga menziesii,HJRS_RS25_12_2001_37043,44.514055,-122.256831,1,6,2001
2,,Pseudotsuga menziesii,HJRS_RS25_12_2007_39295,44.514055,-122.256831,1,8,2007
2,,Pseudotsuga menziesii,HJRS_RS25_13_1977_28307,44.514055,-122.256831,1,7,1977
2,,Pseudotsuga menziesii,HJRS_RS25_13_1984_30895,44.514055,-122.256831,1,8,1984
2,,Pseudotsuga menziesii,HJRS_RS25_13_1989_32690,44.514055,-122.256831,1,7,1989
2,,Pseudotsuga menziesii,HJRS_RS25_13_1995_34912,44.514055,-122.256831,1,8,1995
2,,Pseudotsuga menziesii,HJRS_RS25_13_2001_37043,44.514055,-122.256831,1,6,2001
2,,Pseudotsuga menziesii,HJRS_RS25_13_2007_39295,44.514055,-122.256831,1,8,2007
4,,Pseudotsuga menziesii,HJRS_RS25_14_1977_28307,44.514055,-122.256831,1,7,1977
4,,Pseudotsuga menziesii,HJRS_RS25_14_1984_30895,44.514055,-122.256831,1,8,1984
4,,Pseudotsuga menziesii,HJRS_RS25_14_1989_32690,44.514055,-122.256831,1,7,1989
4,,Pseudotsuga menziesii,HJRS_RS25_14_1995_34912,44.514055,-122.256831,1,8,1995
4,,Pseudotsuga menziesii,HJRS_RS25_14_2001_37043,44.514055,-122.256831,1,6,2001
3,,Pseudotsuga menziesii,HJRS_RS25_14_2007_39295,44.514055,-122.256831,1,8,2007
1,,Pseudotsuga menziesii,HJRS_RS25_15_1977_28307,44.514055,-122.256831,1,7,1977
1,,Pseudotsuga menziesii,HJRS_RS25_15_1984_30895,44.514055,-122.256831,1,8,1984
1,,Pseudotsuga menziesii,HJRS_RS25_15_1989_32690,44.514055,-122.256831,1,7,1989
1,,Pseudotsuga menziesii,HJRS_RS25_15_1995_34912,44.514055,-122.256831,1,8,1995
1,,Pseudotsuga menziesii,HJRS_RS25_15_2001_37043,44.514055,-122.256831,1,6,2001
1,,Pseudotsuga menziesii,HJRS_RS25_16_1977_28307,44.514055,-122.256831,1,7,1977
1,,Pseudotsuga menziesii,HJRS_RS25_16_1984_30895,44.514055,-122.256831,1,8,1984
1,,Pseudotsuga menziesii,HJRS_RS25_16_1989_32690,44.514055,-122.256831,1,7,1989
1,,Pseudotsuga menziesii,HJRS_RS25_16_1990_33086,44.514055,-122.256831,1,8,1990
6,,Pseudotsuga menziesii,HJRS_RS25_17_1977_28307,44.514055,-122.256831,1,7,1977
6,,Pseudotsuga menziesii,HJRS_RS25_17_1984_30895,44.514055,-122.256831,1,8,1984
5,,Pseudotsuga menziesii,HJRS_RS25_17_1989_32690,44.514055,-122.256831,1,7,1989
5,,Pseudotsuga menziesii,HJRS_RS25_17_1995_34912,44.514055,-122.256831,1,8,1995
5,,Pseudotsuga menziesii,HJRS_RS25_17_2001_37043,44.514055,-122.256831,1,6,2001
4,,Pseudotsuga menziesii,HJRS_RS25_17_2007_39295,44.514055,-122.256831,1,8,2007
3,,Pseudotsuga menziesii,HJRS_RS25_18_1977_28307,44.514055,-122.256831,1,7,1977
3,,Pseudotsuga menziesii,HJRS_RS25_18_1984_30895,44.514055,-122.256831,1,8,1984
3,,Pseudotsuga menziesii,HJRS_RS25_18_1989_32690,44.514055,-122.256831,1,7,1989
2,,Pseudotsuga menziesii,HJRS_RS25_18_1990_33086,44.514055,-122.256831,1,8,1990
1,,Pseudotsuga menziesii,HJRS_RS25_18_1995_34912,44.514055,-122.256831,1,8,1995
1,,Pseudotsuga menziesii,HJRS_RS25_18_2001_37043,44.514055,-122.256831,1,6,2001
1,,Pseudotsuga menziesii,HJRS_RS25_18_2007_39295,44.514055,-122.256831,1,8,2007
1,,Pseudotsuga menziesii,HJRS_RS25_2_1977_28307,44.514055,-122.256831,1,7,1977
1,,Pseudotsuga menziesii,HJRS_RS25_2_1984_30895,44.514055,-122.256831,1,8,1984
1,,Pseudotsuga menziesii,HJRS_RS25_2_1989_32690,44.514055,-122.256831,1,7,1989
1,,Pseudotsuga menziesii,HJRS_RS25_2_1990_33086,44.514055,-122.256831,1,8,1990
5,,Pseudotsuga menziesii,HJRS_RS25_3_1977_28307,44.514055,-122.256831,1,7,1977
5,,Pseudotsuga menziesii,HJRS_RS25_3_1984_30895,44.514055,-122.256831,1,8,1984
5,,Pseudotsuga menziesii,HJRS_RS25_3_1989_32690,44.514055,-122.256831,1,7,1989
5,,Pseudotsuga menziesii,HJRS_RS25_3_1995_34912,44.514055,-122.256831,1,8,1995
5,,Pseudotsuga menziesii,HJRS_RS25_3_2001_37043,44.514055,-122.256831,1,6,2001
5,,Pseudotsuga menziesii,HJRS_RS25_3_2007_39295,44.514055,-122.256831,1,8,2007
2,,Pseudotsuga menziesii,HJRS_RS25_4_1977_28307,44.514055,-122.256831,1,7,1977
2,,Pseudotsuga menziesii,HJRS_RS25_4_1984_30895,44.514055,-122.256831,1,8,1984
2,,Pseudotsuga menziesii,HJRS_RS25_4_1989_32690,44.514055,-122.256831,1,7,1989
2,,Pseudotsuga menziesii,HJRS_RS25_4_1995_34912,44.514055,-122.256831,1,8,1995
2,,Pseudotsuga menziesii,HJRS_RS25_4_2001_37043,44.514055,-122.256831,1,6,2001
2,,Pseudotsuga menziesii,HJRS_RS25_4_2007_39295,44.514055,-122.256831,1,8,2007
9,,Pseudotsuga menziesii,HJRS_RS25_5_1977_28307,44.514055,-122.256831,1,7,1977
9,,Pseudotsuga menziesii,HJRS_RS25_5_1984_30895,44.514055,-122.256831,1,8,1984
9,,Pseudotsuga menziesii,HJRS_RS25_5_1989_32690,44.514055,-122.256831,1,7,1989
9,,Pseudotsuga menziesii,HJRS_RS25_5_1995_34912,44.514055,-122.256831,1,8,1995
8,,Pseudotsuga menziesii,HJRS_RS25_5_2001_37043,44.514055,-122.256831,1,6,2001
8,,Pseudotsuga menziesii,HJRS_RS25_5_2007_39295,44.514055,-122.256831,1,8,2007
6,,Pseudotsuga menziesii,HJRS_RS25_6_1977_28307,44.514055,-122.256831,1,7,1977
6,,Pseudotsuga menziesii,HJRS_RS25_6_1984_30895,44.514055,-122.256831,1,8,1984
6,,Pseudotsuga menziesii,HJRS_RS25_6_1989_32690,44.514055,-122.256831,1,7,1989
6,,Pseudotsuga menziesii,HJRS_RS25_6_1995_34912,44.514055,-122.256831,1,8,1995
6,,Pseudotsuga menziesii,HJRS_RS25_6_2001_37043,44.514055,-122.256831,1,6,2001
6,,Pseudotsuga menziesii,HJRS_RS25_6_2007_39295,44.514055,-122.256831,1,8,2007
7,,Pseudotsuga menziesii,HJRS_RS25_7_1977_28307,44.514055,-122.256831,1,7,1977
7,,Pseudotsuga menziesii,HJRS_RS25_7_1984_30895,44.514055,-122.256831,1,8,1984
7,,Pseudotsuga menziesii,HJRS_RS25_7_1989_32690,44.514055,-122.256831,1,7,1989
7,,Pseudotsuga menziesii,HJRS_RS25_7_1995_34912,44.514055,-122.256831,1,8,1995
7,,Pseudotsuga menziesii,HJRS_RS25_7_2001_37043,44.514055,-122.256831,1,6,2001
7,,Pseudotsuga menziesii,HJRS_RS25_7_2007_39295,44.514055,-122.256831,1,8,2007
3,,Pseudotsuga menziesii,HJRS_RS25_8_1977_28307,44.514055,-122.256831,1,7,1977
3,,Pseudotsuga menziesii,HJRS_RS25_8_1984_30895,44.514055,-122.256831,1,8,1984
3,,Pseudotsuga menziesii,HJRS_RS25_8_1989_32690,44.514055,-122.256831,1,7,1989
2,,Pseudotsuga menziesii,HJRS_RS25_8_1990_33086,44.514055,-122.256831,1,8,1990
1,,Pseudotsuga menziesii,HJRS_RS25_8_1995_34912,44.514055,-122.256831,1,8,1995
1,,Pseudotsuga menziesii,HJRS_RS25_8_2001_37043,44.514055,-122.256831,1,6,2001
1,,Pseudotsuga menziesii,HJRS_RS25_8_2007_39295,44.514055,-122.256831,1,8,2007
11,,Pseudotsuga menziesii,HJRS_RS25_9_1977_28307,44.514055,-122.256831,1,7,1977
11,,Pseudotsuga menziesii,HJRS_RS25_9_1984_30895,44.514055,-122.256831,1,8,1984
11,,Pseudotsuga menziesii,HJRS_RS25_9_1989_32690,44.514055,-122.256831,1,7,1989
11,,Pseudotsuga menziesii,HJRS_RS25_9_1995_34912,44.514055,-122.256831,1,8,1995
11,,Pseudotsuga menziesii,HJRS_RS25_9_2001_37043,44.514055,-122.256831,1,6,2001
10,,Pseudotsuga menziesii,HJRS_RS25_9_2007_39295,44.514055,-122.256831,1,8,2007
21,,Pseudotsuga menziesii,HJRS_RS26_1_1977_28460,44.268193,-122.174599,1,12,1977
21,,Pseudotsuga menziesii,HJRS_RS26_1_1983_30529,44.268193,-122.174599,1,8,1983
21,,Pseudotsuga menziesii,HJRS_RS26_1_1988_32387,44.268193,-122.174599,1,9,1988
21,,Pseudotsuga menziesii,HJRS_RS26_1_1994_34516,44.268193,-122.174599,1,7,1994
20,,Pseudotsuga menziesii,HJRS_RS26_1_2000_36678,44.268193,-122.174599,1,6,2000
19,,Pseudotsuga menziesii,HJRS_RS26_1_2005_38565,44.268193,-122.174599,1,8,2005
18,,Pseudotsuga menziesii,HJRS_RS26_1_2009_39995,44.268193,-122.174599,1,7,2009
28,,Pseudotsuga menziesii,HJRS_RS26_10_1977_28460,44.268193,-122.174599,1,12,1977
1,,Pseudotsuga menziesii,HJRS_RS26_10_1980_29465,44.268193,-122.174599,1,9,1980
27,,Pseudotsuga menziesii,HJRS_RS26_10_1983_30529,44.268193,-122.174599,1,8,1983
26,,Pseudotsuga menziesii,HJRS_RS26_10_1988_32387,44.268193,-122.174599,1,9,1988
26,,Pseudotsuga menziesii,HJRS_RS26_10_1994_34516,44.268193,-122.174599,1,7,1994
24,,Pseudotsuga menziesii,HJRS_RS26_10_2000_36678,44.268193,-122.174599,1,6,2000
22,,Pseudotsuga menziesii,HJRS_RS26_10_2005_38565,44.268193,-122.174599,1,8,2005
22,,Pseudotsuga menziesii,HJRS_RS26_10_2009_39995,44.268193,-122.174599,1,7,2009
26,,Pseudotsuga menziesii,HJRS_RS26_11_1977_28460,44.268193,-122.174599,1,12,1977
26,,Pseudotsuga menziesii,HJRS_RS26_11_1983_30529,44.268193,-122.174599,1,8,1983
1,,Pseudotsuga menziesii,HJRS_RS26_11_1987_32021,44.268193,-122.174599,1,9,1987
25,,Pseudotsuga menziesii,HJRS_RS26_11_1988_32387,44.268193,-122.174599,1,9,1988
1,,Pseudotsuga menziesii,HJRS_RS26_11_1989_32690,44.268193,-122.174599,1,7,1989
2,,Pseudotsuga menziesii,HJRS_RS26_11_1990_33086,44.268193,-122.174599,1,8,1990
22,,Pseudotsuga menziesii,HJRS_RS26_11_1994_34516,44.268193,-122.174599,1,7,1994
22,,Pseudotsuga menziesii,HJRS_RS26_11_2000_36678,44.268193,-122.174599,1,6,2000
21,,Pseudotsuga menziesii,HJRS_RS26_11_2005_38565,44.268193,-122.174599,1,8,2005
19,,Pseudotsuga menziesii,HJRS_RS26_11_2009_39995,44.268193,-122.174599,1,7,2009
21,,Pseudotsuga menziesii,HJRS_RS26_12_1977_28460,44.268193,-122.174599,1,12,1977
21,,Pseudotsuga menziesii,HJRS_RS26_12_1983_30529,44.268193,-122.174599,1,8,1983
21,,Pseudotsuga menziesii,HJRS_RS26_12_1988_32387,44.268193,-122.174599,1,9,1988
20,,Pseudotsuga menziesii,HJRS_RS26_12_1994_34516,44.268193,-122.174599,1,7,1994
19,,Pseudotsuga menziesii,HJRS_RS26_12_2000_36678,44.268193,-122.174599,1,6,2000
16,,Pseudotsuga menziesii,HJRS_RS26_12_2005_38565,44.268193,-122.174599,1,8,2005
16,,Pseudotsuga menziesii,HJRS_RS26_12_2009_39995,44.268193,-122.174599,1,7,2009
17,,Pseudotsuga menziesii,HJRS_RS26_13_1977_28460,44.268193,-122.174599,1,12,1977
17,,Pseudotsuga menziesii,HJRS_RS26_13_1983_30529,44.268193,-122.174599,1,8,1983
17,,Pseudotsuga menziesii,HJRS_RS26_13_1988_32387,44.268193,-122.174599,1,9,1988
17,,Pseudotsuga menziesii,HJRS_RS26_13_1994_34516,44.268193,-122.174599,1,7,1994
16,,Pseudotsuga menziesii,HJRS_RS26_13_2000_36678,44.268193,-122.174599,1,6,2000
15,,Pseudotsuga menziesii,HJRS_RS26_13_2005_38565,44.268193,-122.174599,1,8,2005
15,,Pseudotsuga menziesii,HJRS_RS26_13_2009_39995,44.268193,-122.174599,1,7,2009
29,,Pseudotsuga menziesii,HJRS_RS26_14_1977_28460,44.268193,-122.174599,1,12,1977
29,,Pseudotsuga menziesii,HJRS_RS26_14_1983_30529,44.268193,-122.174599,1,8,1983
28,,Pseudotsuga menziesii,HJRS_RS26_14_1988_32387,44.268193,-122.174599,1,9,1988
2,,Pseudotsuga menziesii,HJRS_RS26_14_1989_32690,44.268193,-122.174599,1,7,1989
26,,Pseudotsuga menziesii,HJRS_RS26_14_1994_34516,44.268193,-122.174599,1,7,1994
25,,Pseudotsuga menziesii,HJRS_RS26_14_2000_36678,44.268193,-122.174599,1,6,2000
22,,Pseudotsuga menziesii,HJRS_RS26_14_2005_38565,44.268193,-122.174599,1,8,2005
21,,Pseudotsuga menziesii,HJRS_RS26_14_2009_39995,44.268193,-122.174599,1,7,2009
23,,Pseudotsuga menziesii,HJRS_RS26_15_1977_28460,44.268193,-122.174599,1,12,1977
1,,Pseudotsuga menziesii,HJRS_RS26_15_1982_30164,44.268193,-122.174599,1,8,1982
22,,Pseudotsuga menziesii,HJRS_RS26_15_1983_30529,44.268193,-122.174599,1,8,1983
1,,Pseudotsuga menziesii,HJRS_RS26_15_1987_32021,44.268193,-122.174599,1,9,1987
21,,Pseudotsuga menziesii,HJRS_RS26_15_1988_32387,44.268193,-122.174599,1,9,1988
20,,Pseudotsuga menziesii,HJRS_RS26_15_1994_34516,44.268193,-122.174599,1,7,1994
20,,Pseudotsuga menziesii,HJRS_RS26_15_2000_36678,44.268193,-122.174599,1,6,2000
19,,Pseudotsuga menziesii,HJRS_RS26_15_2005_38565,44.268193,-122.174599,1,8,2005
18,,Pseudotsuga menziesii,HJRS_RS26_15_2009_39995,44.268193,-122.174599,1,7,2009
17,,Pseudotsuga menziesii,HJRS_RS26_16_1977_28460,44.268193,-122.174599,1,12,1977
1,,Pseudotsuga menziesii,HJRS_RS26_16_1978_28703,44.268193,-122.174599,1,8,1978
1,,Pseudotsuga menziesii,HJRS_RS26_16_1981_29799,44.268193,-122.174599,1,8,1981
15,,Pseudotsuga menziesii,HJRS_RS26_16_1983_30529,44.268193,-122.174599,1,8,1983
15,,Pseudotsuga menziesii,HJRS_RS26_16_1988_32387,44.268193,-122.174599,1,9,1988
15,,Pseudotsuga menziesii,HJRS_RS26_16_1994_34516,44.268193,-122.174599,1,7,1994
15,,Pseudotsuga menziesii,HJRS_RS26_16_2000_36678,44.268193,-122.174599,1,6,2000
15,,Pseudotsuga menziesii,HJRS_RS26_16_2005_38565,44.268193,-122.174599,1,8,2005
15,,Pseudotsuga menziesii,HJRS_RS26_16_2009_39995,44.268193,-122.174599,1,7,2009
24,,Pseudotsuga menziesii,HJRS_RS26_2_1977_28460,44.268193,-122.174599,1,12,1977
1,,Pseudotsuga menziesii,HJRS_RS26_2_1980_29434,44.268193,-122.174599,1,8,1980
23,,Pseudotsuga menziesii,HJRS_RS26_2_1983_30529,44.268193,-122.174599,1,8,1983
1,,Pseudotsuga menziesii,HJRS_RS26_2_1987_32021,44.268193,-122.174599,1,9,1987
22,,Pseudotsuga menziesii,HJRS_RS26_2_1988_32387,44.268193,-122.174599,1,9,1988
1,,Pseudotsuga menziesii,HJRS_RS26_2_1989_32690,44.268193,-122.174599,1,7,1989
21,,Pseudotsuga menziesii,HJRS_RS26_2_1994_34516,44.268193,-122.174599,1,7,1994
21,,Pseudotsuga menziesii,HJRS_RS26_2_2000_36678,44.268193,-122.174599,1,6,2000
20,,Pseudotsuga menziesii,HJRS_RS26_2_2005_38565,44.268193,-122.174599,1,8,2005
20,,Pseudotsuga menziesii,HJRS_RS26_2_2009_39995,44.268193,-122.174599,1,7,2009
22,,Pseudotsuga menziesii,HJRS_RS26_3_1977_28460,44.268193,-122.174599,1,12,1977
1,,Pseudotsuga menziesii,HJRS_RS26_3_1978_28703,44.268193,-122.174599,1,8,1978
21,,Pseudotsuga menziesii,HJRS_RS26_3_1983_30529,44.268193,-122.174599,1,8,1983
1,,Pseudotsuga menziesii,HJRS_RS26_3_1984_30926,44.268193,-122.174599,1,9,1984
20,,Pseudotsuga menziesii,HJRS_RS26_3_1988_32387,44.268193,-122.174599,1,9,1988
20,,Pseudotsuga menziesii,HJRS_RS26_3_1994_34516,44.268193,-122.174599,1,7,1994
19,,Pseudotsuga menziesii,HJRS_RS26_3_2000_36678,44.268193,-122.174599,1,6,2000
19,,Pseudotsuga menziesii,HJRS_RS26_3_2005_38565,44.268193,-122.174599,1,8,2005
18,,Pseudotsuga menziesii,HJRS_RS26_3_2009_39995,44.268193,-122.174599,1,7,2009
23,,Pseudotsuga menziesii,HJRS_RS26_4_1977_28460,44.268193,-122.174599,1,12,1977
1,,Pseudotsuga menziesii,HJRS_RS26_4_1982_30164,44.268193,-122.174599,1,8,1982
22,,Pseudotsuga menziesii,HJRS_RS26_4_1983_30529,44.268193,-122.174599,1,8,1983
22,,Pseudotsuga menziesii,HJRS_RS26_4_1988_32387,44.268193,-122.174599,1,9,1988
22,,Pseudotsuga menziesii,HJRS_RS26_4_1994_34516,44.268193,-122.174599,1,7,1994
22,,Pseudotsuga menziesii,HJRS_RS26_4_2000_36678,44.268193,-122.174599,1,6,2000
21,,Pseudotsuga menziesii,HJRS_RS26_4_2005_38565,44.268193,-122.174599,1,8,2005
19,,Pseudotsuga menziesii,HJRS_RS26_4_2009_39995,44.268193,-122.174599,1,7,2009
